song_name,song_id,artist,track_preview,track_img
Just for Me,1Vrj9Vcbb0lOG94pQbYvzv,PinkPantheress,https://p.scdn.co/mp3-preview/c980775a61c0449c7bfdd6498dfc3e4ac264075b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0212c2eefb1d28509c632d915d
Girls That Dance,11gXs1fmRhR5Q6PxD3Lhr4,Masego,https://p.scdn.co/mp3-preview/aac523e51d1c1c7f35b8577560084c16dd17f451?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02590aab661dbd0f2df2707188
Andromeda,5Br4bQG5MwYZTKpFfiw4no,Ryan Beatty,https://p.scdn.co/mp3-preview/bc415a95e67afa7f63d8efcc50f8a3dbe26a727b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0289bcf0e9d8e14d33dea77acf
Take Time (feat. Tobe Nwigwe),57oPG7bNMxAPDzU1ImuzZM,Samm Henshaw,https://p.scdn.co/mp3-preview/7fd903a9974aa05f0fc1312ae8e721c8513b9a85?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0297fb97c18794b1b66c3dc2c8
So You Want to Be a Rock 'N' Roll Star,3PFOfOdzObTrsIA7pTkJWN,The Byrds,https://p.scdn.co/mp3-preview/7da31fb500e22a5e0d6474a4bc574bd4475f8419?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02bbf32b8829a362793c64afb5
Reminisce,7DWgedRJK6hHkF3gSAkB08,HIRA,https://p.scdn.co/mp3-preview/20b0f876fab0c50197e1825ac30206b07449403a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02e151f733b2ca6c971a2eda4f
Full Moon,0pLmfgIANOX9FB9uZDU43x,Brandy,https://p.scdn.co/mp3-preview/68c73a01d454dfe603332f64935e12ff2d882e46?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0269ca5eaea8f0afe8cbdba117
Tattoo Tears,73XCBmAq8ExhpAaK7OTbA4,iyla,https://p.scdn.co/mp3-preview/e9ccca5a8fafb7b12c0ca713d5152bd7ca175191?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02edd4bd2a5c0fdc078ce968d8
Taurus,43WHVVeT1ZGwrev6kMAXrt,River Tiber,https://p.scdn.co/mp3-preview/207857056ac956c3e4be6d227edfd2cc1f54c066?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02fd981deb3bb2eb7f433d732f
BRITNEY BITCH,1Swq37lHnIHrV95JQ8No2S,BLACKSTARKIDS,https://p.scdn.co/mp3-preview/39e5658548b64c85a6ade3bde24e430bcef2d829?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0235d3612b929856c8eb68a4e4
Gilligan (feat. A$AP Rocky & Juicy J) - Bonus Track,51FWYmEzfGe3oByoPL4E4I,DRAM,https://p.scdn.co/mp3-preview/e1890b65293108052ebdc0eb0646d62666d11a04?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e026b7e5f221901fdbf5504fb28
Feels Right,4FfSgQ65Y6e3jBcfpxZLyo,Gill Chang,https://p.scdn.co/mp3-preview/494972f49b19287696b0f030984282c7f24bc1eb?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02782747bb2321a6665d7ef096
Palm Trees,7CAgak4ycIZvKqtLZjtIKW,¿Téo?,https://p.scdn.co/mp3-preview/fcc9bd99e6ab8b225965268c35820f3564bb3d33?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02d636df0dfaf90530035cfe1c
Love Scars,4w552MI4k7dwPHLjI8YOBy,Trippie Redd,https://p.scdn.co/mp3-preview/8ad76f31da43b482bc22c3915edc01cb1dcc2ae2?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0273ec3245b8b61eb223f8994c
Falling or flying,4CNZbr3dSioXNk5bJE46XQ,Jorja Smith,https://p.scdn.co/mp3-preview/29bc0e7c0b59f35506a814b17cad47696b25bc42?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c2ac5aca1a22a5668148f233
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,Jack Harlow,https://p.scdn.co/mp3-preview/5362b7871570a2a4b4af8bead9049dd14808875e?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02b5f0a8d46cef9647548c64dc
All Night Long (feat. Topaz Jones),09MSLR0w1MQEPnWGZLKPfJ,TOBi,https://p.scdn.co/mp3-preview/f49b8cf4e7d99480d4d02c13d8270db488c9cf2d?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0227e2d04c1d400f7f55aa6295
頭頭是道,1RKKEydNQYTPiXW8MRv4Mv,王以太,https://p.scdn.co/mp3-preview/b43ae11aed4aaeffe45d43d34985004f81b819b0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e021f4251506d616b93cd12e1c5
Fell in Love,1F4PmYfu83f5cWhTSgVtEP,Ash B,https://p.scdn.co/mp3-preview/9fb2f59460bbe204b4ada097da62b3e4ed3aa28b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0268633be212cdcf1a5ae1f1b5
Ran Outta Ones,0cBizBeHVb2nFRrMBbSHVz,Joey Purp,https://p.scdn.co/mp3-preview/29181926b0bc13048c963f4a942944eac238a33c?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02a753071c4c7b187fbc9a9839
Love Song to the Earth,2Rbq28aQomoEswOXeK27CE,Paul McCartney,https://p.scdn.co/mp3-preview/7cc752522177fee9d4bf889e343303d3b71aa01f?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02663977464e8b336d449617ce
Meshuggah,7FpD6W73sZuEEp4dNRCwy9,Unknown Mortal Orchestra,https://p.scdn.co/mp3-preview/7f91bf17e7a6fdabe9ed3b56d839db836362cb0b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0231b65d25e03fc22dfe5c66e5
Little Things,5l98YzTS2wpzuKJipFXVmR,Jorja Smith,https://p.scdn.co/mp3-preview/e4f46dc956d29b0b64374b084ba90f9a17389857?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c2ac5aca1a22a5668148f233
FE!N (feat. Playboi Carti),42VsgItocQwOQC3XWZ8JNA,Travis Scott,https://p.scdn.co/mp3-preview/4b0178cf6991f59db18e12e2219ff11e27474b0a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02881d8d8378cd01099babcd44
Inside Freestyle,5WRdTeRVq1UdKq9ydLGfcT,Kevin Ross,https://p.scdn.co/mp3-preview/91e5c0d9a8d59439a034b2ba5fc8a7e2de7317d6?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02b862f3552660663fac268e19
Ends,0h4q9XTA3gkeRhBZUlQL5t,Rotation,https://p.scdn.co/mp3-preview/4af8fd817de5d3e9511a2f04fbfd53e0c02c28bc?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020be6179301e9710457fb1814
Guapanese,40pwSWsizZ5xUSVJMqoYOA,Mick Jenkins,https://p.scdn.co/mp3-preview/b8fafe0318a5b4740695b478dc647a8c6623e429?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02a18a116b2ada27926f176486
Losing Me,7mgK1qWCcptBJLn8nwt5yT,d3puu,https://p.scdn.co/mp3-preview/6d19aefa7d5152b9419bec028ec023b79aba7c3d?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ecd0a674d6c2215033b57990
Miss You,0tr492xughUjNeqSDDD5nK,Aaliyah,https://p.scdn.co/mp3-preview/1be5ba3c49da493e830d6fb6bcd109c5af180ba0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02cb8a7cad58c0450ec04529fb
Joy,2QmJfxcWEMuT1gDqmTdjEv,Leven Kali,https://p.scdn.co/mp3-preview/70f91660ffe3d42002eec91bce9ad80867588076?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02f5125a24f8a1fbd916a39f0c
Memories (feat. Kid Cudi),5p3SJ3CYqrmFbboAtfNo5n,David Guetta,https://p.scdn.co/mp3-preview/7f2955bf30e0fdfdc153878e1cd11cad19d653d7?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e028049549d4bc25e366788a6b3
America's Most Blunted,1QmVaiJKcXUMMBfd1fonI0,Madvillain,https://p.scdn.co/mp3-preview/16521440ea0bedda14c2b5e1d4f7731dbbeac871?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0274dc897ea75402db37ef239a
Replay,2dFqK2ZkYB9Xc47gr3xXWl,Tems,https://p.scdn.co/mp3-preview/a0aa98bb0165c28c8db8ddc7ca14442caef16608?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02cf0fb40ca8f32ea06ea25d17
THE NEWS,0iuRKcELc6y6akLQIk4l3t,Asha Imuno,https://p.scdn.co/mp3-preview/a41be81f00ad75a5ddf64053b532b4983169c126?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02956c4a5f363fb2f2c99a0512
OUTTA CONTROL,6pZmOVPbimu4qiEXCnleAT,DESTIN CONRAD,https://p.scdn.co/mp3-preview/c07a5629a5f9432dae6cd6695325af22544bd893?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e027c89411d8fa5001be5804c2f
"still friends, not lovers",7xfSIOC15rDbd15r8BhjJQ,slchld,https://p.scdn.co/mp3-preview/5f74640f8e6fdf4f4ab08c2e1053abf9106a188b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020ef703a6d18d6a4205ad9b74
I Won't Tell,05YlrhaVCl39LCnvekFVPe,Fat Joe,https://p.scdn.co/mp3-preview/0de5f2e32ce23d1de942b2b5363a6e16efa48ad3?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02266767678d2092a5786dcd1e
Halo,3ERa3mEeOnrh2Mc47qM6T1,Beyoncé,https://p.scdn.co/mp3-preview/6fd951cef00937cd2b7165a14f10d5e69239e5f7?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02e13de7b8662b085b0885ffef
Cracker Island (feat. Thundercat),4J3I4jpAtNjsclcs99jzeF,Gorillaz,https://p.scdn.co/mp3-preview/55826ae2afabe7ab78057c87030f86e154759a20?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e024b0ddebba0d5b34f2a2f07a4
Sorry / happysad,27DoSJFpTdzs6lN0iurC5C,Ryan Woods,https://p.scdn.co/mp3-preview/4c36b3814107d64a02e57abcb3e2ff0ccd0fa769?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0296d1b71c08a8840fc81ce8ef
Vex Oh (feat. Eight9FLY),4n358XQMHXd0xi6NazWdxr,KAYTRANADA,https://p.scdn.co/mp3-preview/fcf6f0bc4b2eb5b4cd35376048cd9632a2ad79c8?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e029b6375bad39943011986c247
Been Thru,3i5yWfgpkThGz3VyKSEWmI,Your Grandparents,https://p.scdn.co/mp3-preview/b4025b7e8c4b49464323838d6de87bd60eb24476?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c3b9d2da24b5791ae833d731
Anywhere,6Xy72HZ9nf2jx48dQuF1mA,Rita Ora,https://p.scdn.co/mp3-preview/443cb6bfb55f5863ead77501227b034807c26439?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02f1b136eb0388414a8225a348
Outside All Night (feat. A$AP Rocky & N3WYRKLA),1dbar1XukTbn7FQzQTqDQK,Brent Faiyaz,https://p.scdn.co/mp3-preview/969a401d24c2edf4a7f9182a3ac8dde5004adc7f?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02180c0d19e7dedffa7f7cb4b9
Alone,09G9LfMjHSPvcFp78JT7yG,Trevor Daniel,https://p.scdn.co/mp3-preview/42e4b3e17ec37a0d9989c2d316857cc362114267?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e025a6813a9784b066ff3fe8f5d
On Me,5Ubaq3FcOSZOQ8QYWQT7rs,Maxo,https://p.scdn.co/mp3-preview/556cf98396a2e1b9acbf6ceb58fe29684d866011?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e022401135c385a0c5901e1a853
Mancala (feat. Vince Staples),3G2Xq0ZA5nra0iHMjbXOYD,Earl Sweatshirt,https://p.scdn.co/mp3-preview/13886f0636f2b40fdf327172e72ee56864ee6e85?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e024efc09d529b6ac305f76df90
Soakin (feat. Gwen Bunn),2vPElKzVaK4TNqXU0CIIBf,bLAck pARty,https://p.scdn.co/mp3-preview/98c691d912b82dac6608261c27d9b1f6a858d391?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e026737c47e1a48b314d17807df
single af,3LcFNj04sHJson5SIrRPAe,Fousheé,https://p.scdn.co/mp3-preview/30ebee636616e3b69eadb38ce4dfef4bb9442a8f?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0221622f01028528ea45cda421
Coastin’,1IjeGPU5hqHlJpm00zObN7,Victoria Monét,https://p.scdn.co/mp3-preview/a2032f3b85db7af97520905804e91c900afd1e2a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e028ba64df86793ffdb09cb4f5b
ALL COPS ARE BASTARDS*,1gyQ0oAqaiTAdb9a2yISuu,BLACKSTARKIDS,https://p.scdn.co/mp3-preview/af8ad69e9e28ab5033b3beb684b15ab108aa9328?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e027949d10b3365807c64db9c20
"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",7L72EQGrKTteP3IjLHNdFJ,Saweetie,https://p.scdn.co/mp3-preview/022e71302f23549eb793873b30fabe05133ea373?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e026ed5bc6fa322c58ec7594e47
Homesick,2KFYLndrQUZJSlKlYEefoz,Emma Sameth,https://p.scdn.co/mp3-preview/7422bbd04940b4e196a750c0b13a090abd939fd0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02df27ec0aed4d2c4e850b417c
Belong to You (feat. 6LACK),2I88NEWpKrAPZuapXNV5G6,Sabrina Claudio,https://p.scdn.co/mp3-preview/4a30da87863f6d2fa30f30bf4854898092b0e780?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0276165991d7aeecce3634f554
24/7,3bCbycN2nBKSeixp5sDmMi,Joeboy,https://p.scdn.co/mp3-preview/916a4ad53bff274c2eb8674d7b2788f56803141d?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02d188b520c1be3ea1dc864477
Self Love,5NQ27Bf7jI9tL25ZDseS86,MAVI,https://p.scdn.co/mp3-preview/4fc51dc901806a7ca6e43ba42a2517090b805a88?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0278bd1454ccbb86ab168e1641
Faking Love (feat. Saweetie),63IC8gaszSBCasV9THojiT,Anitta,https://p.scdn.co/mp3-preview/213269f868fcde5828e73254648d2c404b0d96f9?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0296e2642422ad16661e673fa2
Brown Steel,3UyfbleQaK7IJJQ1KGypve,Choker,https://p.scdn.co/mp3-preview/264c652c9ebc74b4a322db8fa6b047400afb5681?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02bd311777ed9dec3689663849
Blah Blah Blah (feat. 3OH!3),7lWUJpax919G4JdaFEVmCy,Kesha,https://p.scdn.co/mp3-preview/bf95a49463e1166491b73e5765754311ce56e508?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e027a6339d6ddfd579f77559b3c
Rebuke,4doxCAkqckpGTasPN6ByUu,KAYTRAMINÉ,https://p.scdn.co/mp3-preview/8bd9f3e1ebded402869d34401087ac1699f68b28?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02d62081338362c43d9b2451ed
Comfortable - Demo,6Gc13bH0n3CLaolJPJXszK,Aeris Roves,https://p.scdn.co/mp3-preview/d7d71e6169ae379b3fe9e0e1e2dc0347e9fe61a8?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0248488bf195aecee030742bb9
Your Song,46xkXPGjR9Ig9BcaTUNus3,Rita Ora,https://p.scdn.co/mp3-preview/d57008f417a1466ac0ab02020560d4d61d904e80?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02f1b136eb0388414a8225a348
YOU GOTTA MAN,2j96JtGHMP1SnZ9X9ttG7c,BLK ODYSSY,https://p.scdn.co/mp3-preview/97bc23e91b99deace1f1166a4495c02b79f3702e?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020d0518b8e48abdd416e2b2d9
Atomic Vomit,3YBfHJTZPHn5DqgMnD6g5g,Steve Lacy,https://p.scdn.co/mp3-preview/6a1563b7a5155a1b36f0ffd8acc3cc9ce49086c8?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c3545bbe806b845c2b52bc20
Mood (feat. BNXN),6jdTkoEaer7XNGSblczoSu,Wizkid,https://p.scdn.co/mp3-preview/48d738fda0af782cab9ee73a1eb3a7008444cfa9?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0279ab73f6bfebec7c0e85f922
Curious,29HYZMZHfEyunBMBcWAk8g,Sam Wills,https://p.scdn.co/mp3-preview/f3936faf59ccccd9a9270b58629e392e246c2eed?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02de77614ed1c9f8ec629c837e
Malt Liquor,4g5MorMCNI2aOwEBSov4RT,Lewis Del Mar,https://p.scdn.co/mp3-preview/189e4eb1f3edd59eefa9576e004177f467f2bd7c?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0211555ed45c4377e101d7979d
Freestyle,4mKJ9nTc7AueJnCPXcZKMf,Tokyo Jetz,https://p.scdn.co/mp3-preview/661992d674a4ea4b890ce1af0d35619b2ab6da9e?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0215393a4a3b3affc3fd354125
Don't Forget My Love,22pjmqZq2oTZtEThEt66Zn,Diplo,https://p.scdn.co/mp3-preview/cbc799ecb970211195db2e4f2ced0dd98cad2455?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e029cc42f338132f158b06b131f
Seduce (Feat. Capella Grey & Tamae),5irzewJoHob42Nq3P9kOYh,Russ,https://p.scdn.co/mp3-preview/0ad2af68aca508228adbf1ec7b36492c9fac586b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c8983b36a896850fe64abdc6
Rodeo Clown,1km9AsmFeKZpeR4VvPYsJh,Dijon,https://p.scdn.co/mp3-preview/02409e192d689391c7ee0b2dd86c33371ba57b83?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02a68442f97c3ad2dcba0beae6
Remind Me,5Y55KLlrLZr8BwLkYQ7QDd,Emily King,https://p.scdn.co/mp3-preview/e6b2db21a3ed60018bfa5ce4720c1d7b810ef113?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e029ac9aaa609c1a1af12927f8b
"Evian (feat. PinkPantheress, Rizloski & Rax)",5uakDGEx9HegMZZi840VzH,GoldLink,https://p.scdn.co/mp3-preview/4dbce8382f2bb1cf57f27720609338213acc6744?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02edbf3603b746aad67b70f28e
STEREO DRIVER,3ndgTTYs0dGZQPLHkVxGHl,Q,https://p.scdn.co/mp3-preview/e3e299f8c83ca10b311a0c6007e916c50f11ea66?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ab4d262c2bf7e4cb91eb1fda
Meditate (feat. J.I.D.),0Eqm7hD828cATBLUx2fJox,EARTHGANG,https://p.scdn.co/mp3-preview/8299e0ac2455a16ed4948b10918a26f8d52a4ef8?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0299e2a314809d96b34baaa99b
Paper Trail$,23bOfmnZiN42pB1frXNyak,Joey Bada$$,https://p.scdn.co/mp3-preview/69ab71729e0ec6b24f6c179e44e68b7f51a97b0a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c89991543fdf82ca7374bd7b
Charmander,4Aocy7YAyOYf5YHj18Vfj3,Aminé,https://p.scdn.co/mp3-preview/410aaf068e95315f3a8584c976e15109bec7054a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ca74198e1f4ef261bf418029
In My Room,4S4Mfvv03M1cHgIOJcbUCL,Frank Ocean,https://p.scdn.co/mp3-preview/a23f4faaefc0b1105bd70e3e46189bcf930dcd42?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02db974f9533dd9b362891b5db
UR SO FULL OF IT,30ZieTpW4I1capqDGSY2mt,Alemeda,https://p.scdn.co/mp3-preview/8f61caffcbd2fffd43ed968aa7c7541c8d227683?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e029c6d41bf701a5f9a80b19653
Sinner,7e9FvhmqibLIhZ6x8bKyT4,Adekunle Gold,https://p.scdn.co/mp3-preview/16babcf4905b51a8fd230a3164b48628cac5ba32?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02395d71ee367b7ff3f66b3621
SWITCH,2vgqgQP2q0jHNMvh3kQjMF,DESTIN CONRAD,https://p.scdn.co/mp3-preview/8d44bf2ee3235f1de3b1d58935b4729d3454844d?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e027c89411d8fa5001be5804c2f
Everytime We Touch (Mix Cut) - Hardwell & Maurice West Remix,49ZuJYjop8st6JwHWquK0u,Cascada,https://p.scdn.co/mp3-preview/9c52c34cd88b9290c36ded7a5452a3d5f724df2e?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ed8772652d3da639cd9ded05
Simple,4ELWdmP1e2c0VxCvIeyUIz,Dreamer Boy,https://p.scdn.co/mp3-preview/71d7e47b98255c7f849a623707145b2c257b2c20?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02b5d8fc61c7adc43e804978ae
The Homie,40s9fTqos9irqz2kmNRbCq,PHABO,https://p.scdn.co/mp3-preview/0accbf1808c99cc58224e20c77db251508989d92?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e028ae0b62ad1c6a47534493fa3
Who Hurt You?,23c9gmiiv7RCu7twft0Mym,Daniel Caesar,https://p.scdn.co/mp3-preview/f6a819d48858ea32cffcbb8815e0e4d55a2e45da?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c70176fa51326491ecc5f79e
Fly As Me,3a6FcTyvSf0ED3VXeH3PJ5,Bruno Mars,https://p.scdn.co/mp3-preview/e4a561c3113a1cc27843ca644c35c8a9c87b90f1?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02fcf75ead8a32ac0020d2ce86
Love's Train,2JUQ7mV1AHk2owXLydmN4Z,Bruno Mars,https://p.scdn.co/mp3-preview/9078325a05c0fe6bb9e72089844273a7f376f330?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02fcf75ead8a32ac0020d2ce86
It Will Rain,0RUGuh2uSNFJpGMSsD1F5C,Bruno Mars,https://p.scdn.co/mp3-preview/b4e70a4b9cfc7e25c2ac9c6ec4325524ec84c1d1?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02f01ba25235fb24f73605b9dd
No Favours,5W6eHz1Ezi39BCSwQGeqZn,Mowgs,https://p.scdn.co/mp3-preview/6a151e2dfa1022f91f6be681978e7c2d0a8f955b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e023612168a47d7b88925fe405d
What Goes Around.../...Comes Around (Interlude),3pD0f7hSJg2XdQ6udw5Tey,Justin Timberlake,https://p.scdn.co/mp3-preview/6288521777e9d6f237b311484806e1522ac32c8d?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091
MELTDOWN (feat. Drake),67nepsnrcZkowTxMWigSbb,Travis Scott,https://p.scdn.co/mp3-preview/7c7e0e4419d101bcf73764f245639d7bc83b662a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02881d8d8378cd01099babcd44
Off My Feet / Westside Rider Anthem,7Fq6q5V2xUMTk4YJ3Rfygk,Matt Martians,https://p.scdn.co/mp3-preview/7b20ce6bd5fafe730832f560a236a833889b3b5c?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02d0c528e586cbfe64b7c6fb51
COCO SIGNS,6qXT8fC3rF8kUqjuPpJJ2i,Asha Imuno,https://p.scdn.co/mp3-preview/6ef4def83014e1281b53d8f57489c8511f14944b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02956c4a5f363fb2f2c99a0512
STAY HERE,4szGWqPeGsVeZLpAytmh46,Noah Guy,https://p.scdn.co/mp3-preview/d709c8d4976352adaf2c816fdc10a45eca8d270b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02af4824fc7feca0d95a3a1856
